# file...... results_8df5e6d0.csv
# date...... Mon Dec 22 16:06:15 2025
# user...... tgeorgoulakis
# host...... (null)
# target.... house 3
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,house:total_load,house:air_temperature,house:outdoor_temperature,washing_machine:base_power,dishwasher:base_power
2024-07-01 04:52:00 CET,+0,+69.5965,+67.82,+0,+0
2024-07-01 04:53:00 CET,+0,+69.5918,+67.82,+0,+0
2024-07-01 04:54:00 CET,+0,+69.587,+67.82,+0,+0
2024-07-01 04:55:00 CET,+0,+69.5822,+67.82,+0,+0
2024-07-01 04:56:00 CET,+0,+69.5774,+67.82,+0,+0
2024-07-01 04:57:00 CET,+0,+69.5727,+67.82,+0,+0
2024-07-01 04:58:00 CET,+0,+69.568,+67.82,+0,+0
2024-07-01 04:59:00 CET,+0,+69.5632,+67.82,+0,+0
2024-07-01 05:00:00 CET,+0,+69.5585,+71.42,+0,+0
2024-07-01 05:01:00 CET,+0,+69.5999,+71.42,+0,+0
2024-07-01 05:02:00 CET,+0,+69.6336,+71.42,+0,+0
2024-07-01 05:03:00 CET,+0,+69.6612,+71.42,+0,+0
2024-07-01 05:04:00 CET,+0,+69.684,+71.42,+0,+0
2024-07-01 05:05:00 CET,+0,+69.703,+71.42,+0,+0
2024-07-01 05:06:00 CET,+0,+69.7189,+71.42,+0,+0
2024-07-01 05:07:00 CET,+0,+69.7325,+71.42,+0,+0
2024-07-01 05:08:00 CET,+0,+69.7442,+71.42,+0,+0
2024-07-01 05:09:00 CET,+0,+69.7543,+71.42,+0,+0
2024-07-01 05:10:00 CET,+0,+69.7633,+71.42,+0,+0
2024-07-01 05:11:00 CET,+0,+69.7713,+71.42,+0,+0
2024-07-01 05:12:00 CET,+0,+69.7785,+71.42,+0,+0
2024-07-01 05:13:00 CET,+0,+69.7851,+71.42,+0,+0
2024-07-01 05:14:00 CET,+0,+69.7913,+71.42,+0,+0
2024-07-01 05:15:00 CET,+0,+69.7971,+71.42,+0,+0
2024-07-01 05:16:00 CET,+0,+69.8026,+71.42,+0,+0
2024-07-01 05:17:00 CET,+0,+69.8078,+71.42,+0,+0
2024-07-01 05:18:00 CET,+0,+69.8129,+71.42,+0,+0
2024-07-01 05:19:00 CET,+0,+69.8178,+71.42,+0,+0
2024-07-01 05:20:00 CET,+0,+69.8225,+71.42,+0,+0
2024-07-01 05:21:00 CET,+0,+69.8272,+71.42,+0,+0
2024-07-01 05:22:00 CET,+0,+69.8317,+71.42,+0,+0
2024-07-01 05:23:00 CET,+0,+69.8363,+71.42,+0,+0
2024-07-01 05:24:00 CET,+0,+69.8407,+71.42,+0,+0
2024-07-01 05:25:00 CET,+0,+69.8451,+71.42,+0,+0
2024-07-01 05:26:00 CET,+0,+69.8495,+71.42,+0,+0
2024-07-01 05:27:00 CET,+0,+69.8538,+71.42,+0,+0
2024-07-01 05:28:00 CET,+0,+69.8581,+71.42,+0,+0
2024-07-01 05:29:00 CET,+0,+69.8624,+71.42,+0,+0
2024-07-01 05:30:00 CET,+0,+69.8666,+71.42,+0,+0
2024-07-01 05:31:00 CET,+0,+69.8708,+71.42,+0,+0
2024-07-01 05:32:00 CET,+0,+69.875,+71.42,+0,+0
2024-07-01 05:33:00 CET,+0,+69.8792,+71.42,+0,+0
2024-07-01 05:34:00 CET,+0,+69.8834,+71.42,+0,+0
2024-07-01 05:35:00 CET,+0,+69.8876,+71.42,+0,+0
2024-07-01 05:36:00 CET,+0,+69.8917,+71.42,+0,+0
2024-07-01 05:37:00 CET,+0,+69.8959,+71.42,+0,+0
2024-07-01 05:38:00 CET,+0,+69.9,+71.42,+0,+0
2024-07-01 05:39:00 CET,+0,+69.9041,+71.42,+0,+0
2024-07-01 05:40:00 CET,+0,+69.9082,+71.42,+0,+0
2024-07-01 05:41:00 CET,+0,+69.9123,+71.42,+0,+0
2024-07-01 05:42:00 CET,+0,+69.9164,+71.42,+0,+0
2024-07-01 05:43:00 CET,+0,+69.9204,+71.42,+0,+0
2024-07-01 05:44:00 CET,+0,+69.9245,+71.42,+0,+0
2024-07-01 05:45:00 CET,+0,+69.9285,+71.42,+0,+0
2024-07-01 05:46:00 CET,+0,+69.9326,+71.42,+0,+0
2024-07-01 05:47:00 CET,+0,+69.9366,+71.42,+0,+0
2024-07-01 05:48:00 CET,+0,+69.9406,+71.42,+0,+0
2024-07-01 05:49:00 CET,+0,+69.9446,+71.42,+0,+0
2024-07-01 05:50:00 CET,+0,+69.9486,+71.42,+0,+0
2024-07-01 05:51:00 CET,+0,+69.9525,+71.42,+0,+0
2024-07-01 05:52:00 CET,+0,+69.9565,+71.42,+0,+0
2024-07-01 05:53:00 CET,+0,+69.9605,+71.42,+0,+0
2024-07-01 05:54:00 CET,+0,+69.9644,+71.42,+0,+0
2024-07-01 05:55:00 CET,+0,+69.9683,+71.42,+0,+0
2024-07-01 05:56:00 CET,+0,+69.9723,+71.42,+0,+0
2024-07-01 05:57:00 CET,+0,+69.9762,+71.42,+0,+0
2024-07-01 05:58:00 CET,+0,+69.9801,+71.42,+0,+0
2024-07-01 05:59:00 CET,+0,+69.984,+71.42,+0,+0
2024-07-01 06:00:00 CET,+0,+69.9878,+69.26,+0,+0
2024-07-01 06:01:00 CET,+0,+69.9641,+69.26,+0,+0
2024-07-01 06:02:00 CET,+0,+69.9449,+69.26,+0,+0
2024-07-01 06:03:00 CET,+0,+69.9294,+69.26,+0,+0
2024-07-01 06:04:00 CET,+0,+69.9167,+69.26,+0,+0
2024-07-01 06:05:00 CET,+0,+69.9064,+69.26,+0,+0
2024-07-01 06:06:00 CET,+0,+69.8978,+69.26,+0,+0
2024-07-01 06:07:00 CET,+0,+69.8907,+69.26,+0,+0
2024-07-01 06:08:00 CET,+0,+69.8848,+69.26,+0,+0
